"locus_tag","gene_name","function","logFC","logCPM","PValue","q.value"
"BW25113_4024","lysC","lysine-sensitive aspartokinase 3",-0.0715023694453383,8.83565444084544,0.0345280524239513,0.852588072300562
"BW25113_4025","pgi","glucosephosphate isomerase",0.105105598104148,8.04791441726123,0.0756309758808271,0.783307890963202
"BW25113_4026","yjbE","extracellular polysaccharide production threonine-rich protein",0.00526212264872465,8.7402281640368,0.00017659667071257,0.989397249666886
"BW25113_4027","yjbF","extracellular polysaccharide production lipoprotein",0.0930034795539146,8.43103749120597,0.0435423392196981,0.834707413156763
"BW25113_4028","yjbG","extracellular polysaccharide export OMA protein",-0.139809282756186,6.65703149927341,0.137011282236703,0.711270467599962
"BW25113_4029","yjbH","DUF940 family extracellular polysaccharide protein",0.0198216774355418,8.95845812008045,0.00241357163588418,0.960817198309864
"BW25113_4620","yjbT","putative periplasmic protein",0.103085194579426,6.29917030766571,0.0585813360839964,0.808752411204933
"BW25113_4030","psiE","phosphate starvation inducible protein",-0.371747910659836,6.0463863831976,0.921293615339606,0.337135540226921
"BW25113_4031","xylE","D-xylose transporter",-0.0307235636351179,10.2498488413208,0.00633971806757927,0.93653762167684
"BW25113_4032","malG","maltose transporter subunit",0.104185319551287,6.74844103934774,0.0683745924239361,0.793718239510922
"BW25113_4033","malF","maltose transporter subunit",-0.257563013436419,8.38439592708636,0.466093372374395,0.494789911298097
"BW25113_4034","malE","maltose transporter subunit",-0.130857216044062,7.69038211926353,0.108888202666563,0.741413468707832
"BW25113_4035","malK","fused maltose transport subunit, ATP-binding component of ABC superfamily/regulatory protein",-0.120414133843128,7.5532748328699,0.0867567558874782,0.768341484050654
"BW25113_4036","lamB","maltose outer membrane porin (maltoporin)",-0.0933127344838087,8.238371072973,0.0643812876301726,0.799700540166067
"BW25113_4037","malM","maltose regulon periplasmic protein",0.0308632172547352,7.59210532609808,0.00579783804317913,0.939304904099995
"BW25113_4038","yjbI","pseudogene",-0.52221117413645,6.26242212157379,1.35875272735228,0.243753761813
"BW25113_4039","ubiC","chorismate--pyruvate lyase",-0.274096617113469,6.8006426480279,0.455269996517522,0.499842883379495
"BW25113_4040","ubiA","p-hydroxybenzoate octaprenyltransferase",0.438700311371995,1.82781986941526,0.367240455960701,0.544512311849844
"BW25113_4041","plsB","glycerol-3-phosphate O-acyltransferase",1.35374963940226,1.45626621679098,2.72494490099657,0.0987915307384887
"BW25113_4042","dgkA","diacylglycerol kinase",1.06814670441124,7.01699265374825,5.82821750454529,0.0157710956214393
"BW25113_4043","lexA","transcriptional repressor of SOS regulon",-0.146823442641447,1.79614151681953,0.0418862784628438,0.837836699771478
"BW25113_4044","dinF","oxidative stress resistance protein; putative MATE family efflux pump; UV and mitomycin C inducible protein",0.298312244617301,8.32175313245523,0.575642667051511,0.44802534266328
"BW25113_4045","yjbJ","stress-induced protein, UPF0337 family",0.0615788275748062,5.99845990274842,0.0251588636696489,0.873971848879978
"BW25113_4046","zur","transcriptional repressor, Zn(II)-binding",-0.073142354398042,7.97757954137906,0.0243344315271656,0.876036983866055
"BW25113_4048","yjbM","uncharacterized protein",-0.75683594016916,2.90263375300086,0.856954064891129,0.354592480989661
"BW25113_4049","dusA","tRNA-dihydrouridine synthase A",0.155942650303873,8.56431686653371,0.178994946715903,0.6722383938691
"BW25113_4050","pspG","phage shock protein G",0.129377456629117,6.34731249863368,0.10485534291103,0.746079047700165
"BW25113_4051","qorA","quinone oxidoreductase, NADPH-dependent",-0.127144993262139,8.4486802993008,0.117366324588183,0.731908665035874
"BW25113_4052","dnaB","replicative DNA helicase",3.72105009734869,1.92775844944127,19.1129456343114,1.23206342572102e-05
"BW25113_4053","alr","alanine racemase, biosynthetic, PLP-binding",0.170327458512875,8.39414327331353,0.169300562741938,0.680734169159445
"BW25113_4054","tyrB","tyrosine aminotransferase, tyrosine-repressible, PLP-dependent",-0.141612285383672,8.85726561722656,0.131355720195806,0.717030502502412
"BW25113_4055","aphA","acid phosphatase/phosphotransferase, class B, non-specific",-0.367211754153447,8.27077705895335,0.84617097077917,0.357637813221773
"BW25113_4056","yjbQ","thiamine phosphate synthase",-0.176814127660984,7.27911207497917,0.196430983976263,0.657617208134245
"BW25113_4057","yjbR","DUF419 family protein",-0.349602271957361,6.27223992577229,0.686592477154676,0.407325829467652
"BW25113_4058","uvrA","ATPase and DNA damage recognition protein of nucleotide excision repair excinuclease UvrABC",-0.361342205937789,9.59823446998999,0.927604233548514,0.335486238247008
"BW25113_4060","yjcB","putative inner membrane protein",-0.494486662165545,7.24642923959732,1.44766731464606,0.228902620703101
"BW25113_4061","yjcC","putative membrane-anchored cyclic-di-GMP phosphodiesterase",-0.305830032057807,10.4553758012938,0.496000849389361,0.48126260458929
"BW25113_4062","soxS","superoxide response regulon transcriptional activator; autoregulator",-0.488916300953825,6.94355058977509,1.68539829440383,0.194208687699613
"BW25113_4063","soxR","redox-sensitive transcriptional activator of soxS; autorepressor",0.596750471331447,7.31459926043687,2.52772065527933,0.111861697746333
"BW25113_4459","ryjA","",-0.516792341340373,5.80197719915818,1.48742122000121,0.222617003564057
"BW25113_4064","yjcD","inner membrane putative guanine permease",-0.275516471157515,9.13851217249427,0.543254082661164,0.46108724915294
"BW25113_4065","yjcE","putative cation/proton antiporter",-0.00532902720761728,8.93492930964595,0.000161320257348052,0.989866188120608
"BW25113_4066","yjcF","pentapeptide repeats protein",-0.334302435822749,2.11198732867945,0.272470547603711,0.601679302328991
"BW25113_4067","actP","acetate transporter",-0.160328255018478,8.7940082897249,0.168617288100108,0.68134360232391
"BW25113_4068","yjcH","DUF485 family inner membrane protein",-0.0369902612015841,6.66669405383867,0.0079446977960913,0.928976184326351
"BW25113_4069","acs","acetyl-CoA synthetase",-0.115630779281814,9.29117667587739,0.0958219352866365,0.75690228371367
"BW25113_4070","nrfA","nitrite reductase, formate-dependent, cytochrome",-0.165065867839538,8.76200943641323,0.186944584929435,0.665471873092241
"BW25113_4071","nrfB","nitrite reductase, formate-dependent, penta-heme cytochrome c",-0.084324791443215,7.5069460399568,0.0366686792843325,0.84814118426076
"BW25113_4072","nrfC","formate-dependent nitrite reductase, 4Fe4S subunit",0.101439428229572,7.57304521835844,0.0623198826044415,0.802866144807604
"BW25113_4073","nrfD","formate-dependent nitrite reductase, membrane subunit",-0.0907341685899897,8.04825301115279,0.0498260354616136,0.823366261861966
"BW25113_4074","nrfE","heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfE",-0.105386840290265,8.80285008445182,0.0782750096652052,0.779648818114383
"BW25113_4075","nrfF","heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfF",-0.485865715761511,6.52044099057835,1.32055357688839,0.250492725115701
"BW25113_4076","nrfG","heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfG",-0.119174111886758,7.92418618548184,0.100252470668298,0.751526869506234
"BW25113_4077","gltP","glutamate/aspartate:proton symporter",-0.0769868253540866,8.38851761182683,0.0411925084730527,0.839166784258446
"BW25113_4078","yjcO","Sel1 family TPR-like repeat protein",-0.166495187123188,7.87781243590889,0.164959772098911,0.684630626162709
"BW25113_4079","fdhF","formate dehydrogenase-H, selenopolypeptide subunit",-0.239066151502126,9.15841941538542,0.3445181846173,0.557232778151885
"BW25113_4080","mdtP","outer membrane factor of efflux pump",-0.170480133606843,8.87282412218811,0.199753646519966,0.654919768959423
"BW25113_4081","mdtO","membrane translocase (MDR) of MdtNOP efflux pump, PET family",-0.284967571383106,9.11291941042396,0.520499375983889,0.470628740133411
"BW25113_4082","mdtN","membrane fusion protein of efflux pump",-0.367068723479,8.62693780577831,0.927512211931983,0.335510210708269
"BW25113_4622","ytcA","putative inner membrane DUF1656 family protein; efflux pump associated",-0.520280437953307,7.15832600689124,1.63738058277291,0.200685241764894
"BW25113_4083","yjcS","metallo-beta-lactamase superfamily protein",-0.155816115222333,9.88102487861786,0.150833840557084,0.697739780647408
"BW25113_4084","alsK","D-allose kinase",-0.183524962284615,8.70593160230976,0.200244520917607,0.654523548142828
"BW25113_4085","alsE","allulose-6-phosphate 3-epimerase",-0.104790246107049,7.85596666410638,0.0737957818074904,0.78588823540908
"BW25113_4086","alsC","D-allose transporter subunit",-0.374658639233526,8.18491357868664,0.796035304108557,0.372281398272488
"BW25113_4087","alsA","fused D-allose transporter subunits of ABC superfamily: ATP-binding components",-0.156003903897776,9.32209798057495,0.157028179851864,0.691907469142544
"BW25113_4088","alsB","D-allose transporter subunit",-0.318684434133293,9.18255110086892,0.579986140707632,0.446317753383033
"BW25113_4089","alsR","d-allose-inducible als operon transcriptional repressor; autorepressor; repressor of rpiR",-0.201980607453408,9.83968601589845,0.260885522799299,0.609512440536262
"BW25113_4090","rpiB","ribose 5-phosphate isomerase B/allose 6-phosphate isomerase",-0.413160860686082,7.41566356479301,1.01786506750412,0.313025956933815
"BW25113_4487","yjdP","putative periplasmic protein",-0.37677102970907,7.31605962710768,0.916341404835915,0.338437437120406
"BW25113_4092","phnP","5-phospho-alpha-D-ribosyl 1,2-cyclic phosphate phosphodiesterase",-0.0548759095216783,8.1621472661349,0.0223480176690671,0.88116500031605
"BW25113_4093","phnO","aminoalkylphosphonate N-acetyltransferase",-0.505557258248684,6.30036803807736,1.35813578011265,0.243860828599041
"BW25113_4094","phnN","ribose 1,5-bisphosphokinase",-0.583417959699609,7.25605874561832,2.33118569448292,0.126805257055761
"BW25113_4095","phnM","ribophosphonate triphosphate hydrolase",0.0237595584483898,8.22787561970261,0.00318905141699588,0.954966050132052
"BW25113_4096","phnL","ribophosphonate triphosphate synthase subunit; putative ABC transporter ATP-binding protein",-0.597667502136067,6.99790533948259,2.4192002703557,0.119856105143586
"BW25113_4097","phnK","carbon-phosphorus lyase complex subunit, putative ATP transporter ATP-binding protein",-0.350105182318465,7.74739370743417,0.862610234188292,0.353009265606838
"BW25113_4098","phnJ","carbon-phosphorus lyase, SAM-dependent",-0.205129420265414,7.78950082918275,0.264342772137127,0.607152187368774
"BW25113_4099","phnI","ribophosphonate triphosphate synthase complex putative catalytic subunit",-0.00660333295041902,7.89108703993302,0.000262373807192517,0.987076465421582
"BW25113_4100","phnH","ribophosphonate triphosphate synthase subunit",-0.130162829280718,6.90803642633134,0.109669887834509,0.740520277178058
"BW25113_4101","phnG","ribophosphonate triphosphate synthase subunit",-0.156148451759863,6.93474307508541,0.16397373331932,0.685524038708205
"BW25113_4102","phnF","putative DNA-binding transcriptional regulator of phosphonate uptake and biodegradation",-0.199182528380852,7.59422966086994,0.283084327979964,0.594686728330225
"BW25113_4104","phnE","pseudogene",-0.177242715059029,7.27119144431013,0.224302278532072,0.635781170669698
"BW25113_4105","phnD","phosphonate ABC transporter periplasmic binding protein",-0.394476297611997,7.62277305986468,1.06739714824833,0.301534109299003
"BW25113_4106","phnC","phosphonate ABC transporter ATP-binding subunit",-0.367572399139208,7.5905392500116,0.903588294062691,0.341821376324154
"BW25113_4107","yjdN","metalloprotein superfamily protein",-0.385963609733848,7.14091181928201,0.961414449274638,0.326830765429155
"BW25113_4108","yjdM","zinc-ribbon family protein",-0.435190503185614,8.38405152271543,1.20093067404704,0.273135745864692
"BW25113_4109","crfC","clamp-binding sister replication fork colocalization protein, dynamin-related",-0.209192810278152,9.996199745002,0.300288834765979,0.583701403971434
"BW25113_4110","yjcZ","YjcZ family protein, mutational suppressor of yhjH motility mutation",-0.0517708370392718,7.70774040660151,0.0181268056016961,0.892899814554556
"BW25113_4111","proP","proline/glycine betaine transporter",-0.16827825995027,9.45518869182572,0.165385219407653,0.684246104926264
"BW25113_4703","pmrR","putative membrane-bound BasS regulator",-0.0827201899393533,5.10642916884325,0.0358011082385294,0.849926813479998
"BW25113_4112","basS","sensory histidine kinase in two-component regulatory system with BasR",-0.390906344822587,8.2398351684766,0.920827844678655,0.337257701140435
"BW25113_4113","basR","response regulator in two-component regulatory system with BasS",-0.072831085978984,7.6934366864013,0.0374820130861551,0.846486968451334
"BW25113_4114","eptA","lipid A phosphoethanolamine transferase",-0.289746347475787,9.91174466215931,0.59413917056424,0.44082297593491
"BW25113_4115","adiC","arginine:agmatine antiporter",-0.208364296190673,9.92205604024674,0.289136890157693,0.590774162901339
"BW25113_4116","adiY","adi system transcriptional activator",-0.344504582952801,8.93031649934631,0.706567829211622,0.400585569443905
"BW25113_4117","adiA","arginine decarboxylase",-0.150349472214677,9.54921447757438,0.145704288945183,0.702674766908335
"BW25113_4118","melR","melibiose operon transcriptional regulator; autoregulator",-0.212670369971064,8.25203305652473,0.283562046408463,0.594375973276652
"BW25113_4119","melA","alpha-galactosidase, NAD(P)-binding",-0.123114721839477,8.6706169411112,0.0987302886291559,0.753358690584103
"BW25113_4120","melB","melibiose:sodium symporter",-0.222514004713649,10.204970285451,0.294548659573479,0.587320279034355
"BW25113_4121","yjdF","DUF2238 family inner membrane protein",-0.235813063535644,7.77072364976647,0.396896190838504,0.528696562178207
"BW25113_4122","fumB","anaerobic class I fumarate hydratase (fumarase B)",0.104380332868138,8.54661375170391,0.0695416044415822,0.792005375964109
"BW25113_4123","dcuB","C4-dicarboxylate transporter, anaerobic; DcuS co-sensor",-0.0827603302641215,9.64413801735761,0.0427683491333255,0.836162073507784
"BW25113_4124","dcuR","response regulator in two-component regulatory system with DcuS",0.0231741306183318,8.57636314157481,0.00326981245638081,0.954399998376405
"BW25113_4125","dcuS","sensory histidine kinase in two-component regulatory system with DcuR, regulator of anaerobic fumarate respiration",-0.0340248414967896,9.04023026088067,0.00646112912903618,0.935934119232807
"BW25113_4126","yjdI","putative 4Fe-4S mono-cluster protein",-0.414093395553908,9.0257107178004,0.974014813821611,0.323680932901406
"BW25113_4127","yjdJ","putative acyl-CoA transferase",-0.122522309138107,7.81593730633074,0.0699264683342449,0.791443872148677
"BW25113_4128","yjdK","uncharacterized protein",-0.0263137640708057,3.55413641057193,0.00229266457571242,0.961810462519839
"BW25113_4559","yjdO","uncharacterized protein",-0.49406076990087,4.99700818096218,1.23169373731612,0.267077899205958
"BW25113_4129","lysU","lysine tRNA synthetase, inducible",-0.251491727796408,10.6366070208962,0.390206850941581,0.53219069216566
"BW25113_4130","dtpC","dipeptide and tripeptide permease",-0.244248336785729,9.27595975243971,0.375969365583842,0.539768296909039
"BW25113_4131","cadA","lysine decarboxylase, acid-inducible",-0.149383628509176,10.1921226000289,0.131198552406431,0.717192561301623
"BW25113_4132","cadB","putative lysine/cadaverine transporter",-0.0606302293692123,9.96301830358769,0.0227215416159652,0.880183450653099
"BW25113_4133","cadC","cadBA operon transcriptional activator",-0.167906894109351,9.9044635493782,0.162495819859942,0.686868994432343
"BW25113_4654","yjdQ","pseudogene",-0.621802325449488,6.7192930672871,2.14853086904631,0.142706385137458
"BW25113_4135","yjdC","putative transcriptional regulator",-0.0341138212096845,6.80910474925523,0.00823230877267855,0.9277054864681
"BW25113_4136","dsbD","fused thiol:disulfide interchange protein: activator of DsbC/conserved protein",-0.139789164208752,8.52474044392027,0.143185412334212,0.705134594564804
"BW25113_4137","cutA","divalent-cation tolerance protein, copper sensitivity",0.161487604327048,6.67775246237568,0.154645185649109,0.694135197470734
"BW25113_4138","dcuA","C4-dicarboxylate antiporter",-0.183945493751897,8.23905405578965,0.229637367034735,0.631792845801613
"BW25113_4139","aspA","aspartate ammonia-lyase",-0.900505095442265,7.47364133714314,4.7969335161628,0.0285104389931387
"BW25113_4140","fxsA","suppressor of F exclusion of phage T7",-0.478851514845713,8.10045821567474,1.37293963676697,0.24130745489735
"BW25113_4141","yjeH","putative transporter",-0.142590508364634,8.8460169616572,0.139804597120602,0.708475346487946
"BW25113_4144","yjeI","DUF4156 family lipoprotein",-0.399949613157715,6.08271592331969,0.892240329568847,0.344870921137262
"BW25113_4145","yjeJ","uncharacterized protein",-0.35988269213262,8.67365289927336,0.735568581204859,0.391084127993379
"BW25113_4146","epmB","EF-P-Lys34 lysylation protein; weak lysine 2,3-aminomutase",-1.48562975243605,6.25199920954306,9.97818048486349,0.00158406139086858
"BW25113_4147","efp","polyproline-specific translation elongation factor EF-P",0.112966441828358,2.88726639372687,0.0392589241922656,0.842936586766648
"BW25113_4410","ecnA","entericidin A membrane lipoprotein, antidote entericidin B",-0.720160631403973,5.18041845602049,3.0879537547661,0.0788739364398293
"BW25113_4411","ecnB","entericidin B membrane lipoprotein",-0.782731679500888,5.17493872423613,3.46925086865496,0.0625196185493178
"BW25113_4148","sugE","multidrug efflux system protein",0.428794604188964,6.50328501730772,1.22455536344221,0.268468509232993
"BW25113_4149","blc","outer membrane lipoprotein (lipocalin), cell division and growth function",-0.148669339633658,7.06749498796276,0.153263660672414,0.695435795695308
"BW25113_4150","ampC","penicillin-binding protein; beta-lactamase, intrinsically weak",-0.189065767581059,7.91636562675717,0.227091104668347,0.633689169540834
"BW25113_4151","frdD","fumarate reductase (anaerobic), membrane anchor subunit",-0.29885473020176,6.14566125122974,0.432266835953052,0.510878737594224
"BW25113_4152","frdC","fumarate reductase (anaerobic), membrane anchor subunit",0.0884656662588023,5.11303142375757,0.0443605481527474,0.833184242306659
"BW25113_4153","frdB","fumarate reductase (anaerobic), Fe-S subunit",-0.306315816463577,7.08593683729472,0.479492696598044,0.488652194102263
"BW25113_4154","frdA","fumarate reductase (anaerobic) catalytic and NAD/flavoprotein subunit",-0.172169546264425,9.00137336160031,0.211258855752391,0.645782510051472
"BW25113_4155","epmA","Elongation Factor P Lys34 lysyltransferase",-1.35684928474327,6.20126899521933,8.81174051301412,0.00299298392767457
"BW25113_4156","yjeM","putative transporter",-0.183054516572875,10.6939826966075,0.228413148805146,0.632702959117274
"BW25113_4157","yjeN","uncharacterized protein",0.00991532921259632,7.2403078786847,0.000686744147056828,0.979093186798028
"BW25113_4158","yjeO","inner membrane protein",0.0500818023239117,6.70083958610058,0.0169866934931342,0.896302964604277
"BW25113_4159","mscM","mechanosensitive channel protein, miniconductance",-0.0297861604567676,9.84229309036777,0.00622414338704402,0.937117539832203
"BW25113_4160","psd","phosphatidylserine decarboxylase",2.14830080133971,1.94313760590928,5.72509040869948,0.0167241755049834
"BW25113_4161","rsgA","ribosome small subunit-dependent GTPase A",0.381821899319898,2.56912375035364,0.326766602300202,0.567569261425532
"BW25113_4164","glyX","",0.836782476977828,1.52520408629487,1.11545746886287,0.290898685194163
"BW25113_4165","glyY","",-0.954747553925181,3.02659518925966,2.71106428551179,0.099654486166935
"BW25113_4670","yjeV","uncharacterized protein",-0.713204885979041,3.40979782457852,1.92215924700017,0.165618821584938
"BW25113_4166","queG","epoxyqueuosine reductase, cobalamine-stimulated; queosine biosynthesis",-0.155682047456127,8.17237326756663,0.163014150053428,0.686396487938125
"BW25113_4167","nnr","bifunctional NAD(P)H-hydrate repair enzyme; C-terminal domain ADP-dependent (S)-NAD(P)H-hydrate dehydratase and N-terminal domain NAD(P)H-hydrate epimerase",0.101998460153687,8.82359466022411,0.0786966429886441,0.779071511134551
"BW25113_4169","amiB","N-acetylmuramoyl-l-alanine amidase II",-0.0261051563915144,8.69429513797514,0.00491616107524351,0.944101856221322
"BW25113_4170","mutL","methyl-directed mismatch repair protein",-0.00285400255682897,9.01246639465095,5.30227284798457e-05,0.994190118698041
"BW25113_4171","miaA","delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase",0.0719902797011089,6.54330033890106,0.0226093482260552,0.880477400887381
"BW25113_4172","hfq","global sRNA chaperone; HF-I, host factor for RNA phage Q beta replication",0.0132452568891913,4.63902164413221,0.000510416161098703,0.981975412852837
"BW25113_4173","hflX","GTPase, stimulated by 50S subunit binding",-0.132980402839629,7.92326791739695,0.0977461827289403,0.754551252450365
"BW25113_4174","hflK","modulator for HflB protease specific for phage lambda cII repressor",-0.280537001808195,7.47096704117048,0.484859741834029,0.486229260323484
"BW25113_4175","hflC","modulator for HflB protease specific for phage lambda cII repressor",-0.509918675917682,7.23060995978811,1.58070041726173,0.208659832892852
"BW25113_4176","yjeT","DUF2065 family protein",0.33354100835305,5.28390700287105,0.645454299192306,0.421742590022694
"BW25113_4177","purA","adenylosuccinate synthetase",0.787849701652544,5.9225220019948,4.04882806370125,0.0442020209209409
"BW25113_4178","nsrR","nitric oxide-sensitive repressor for NO regulon",0.184425238133457,5.57490006331727,0.127711075840381,0.720817179452067
"BW25113_4179","rnr","exoribonuclease R, RNase R",0.243300802843269,7.75250428442682,0.420969728361509,0.516453564893777
"BW25113_4180","rlmB","23S rRNA mG2251 2'-O-ribose methyltransferase, SAM-dependent",-0.197971957256119,7.25696642927478,0.274698765715209,0.600197074951449
"BW25113_4181","yjfI","DUF2170 family protein",-0.53403714191378,5.35585215090833,1.26655846856008,0.260413303077572
"BW25113_4182","yjfJ","PspA/IM30 family protein",-0.125688344423428,7.66903731032258,0.107177132472836,0.743381105838205
"BW25113_4183","yjfK","DUF2491 family protein",-0.282490484268449,7.77662293251291,0.391638337590621,0.531439476808795
"BW25113_4184","yjfL","UPF0719 family inner membrane protein",-0.285368916619305,6.03859091086156,0.442314564190685,0.506007424234971
"BW25113_4185","yjfM","DUF1190 family protein",-0.140946325663853,7.94299586954977,0.140608655947024,0.707676674176659
"BW25113_4186","yjfC","ATP-Grasp family ATPase",0.132947033558009,7.93398843577677,0.113185739437526,0.736545963625893
"BW25113_4187","aidB","DNA alkylation damage repair protein; flavin-containing DNA binding protein, weak isovaleryl CoA dehydrogenase",-0.0334297563411796,8.32884750877075,0.00775574408605451,0.929823661091487
"BW25113_4188","yjfN","DUF1471 family periplasmic protein",0.263380546329654,7.18900522241638,0.440247722639977,0.507002914429365
"BW25113_4189","bsmA","bioflm peroxide resistance protein",0.129514597358059,7.61587442672043,0.079408051519863,0.778101209171197
"BW25113_4190","yjfP","acyl CoA esterase",0.0695712226062743,8.01887255950614,0.0342083042402308,0.853264432654076
"BW25113_4191","ulaR","transcriptional repressor for the L-ascorbate utilization (ula) divergent operon",0.431216336826531,5.9937769609293,1.06843359371322,0.301299528072323
"BW25113_4192","ulaG","L-ascorbate 6-phosphate lactonase",-0.335194351955229,7.78435106591725,0.754657322354511,0.385005689063031
"BW25113_4193","ulaA","L-ascorbate-specific enzyme IIC permease component of PTS",0.131782724960465,8.67565796823296,0.114293279239462,0.735308259318095
"BW25113_4194","ulaB","L-ascorbate-specific enzyme IIB component of PTS",-0.527471007485289,5.92490594085768,1.55432687218546,0.212497812404566
"BW25113_4195","ulaC","L-ascorbate-specific enzyme IIA component of PTS",-0.475498975783597,6.42903884825854,1.49372272724681,0.221639754862865
"BW25113_4196","ulaD","3-keto-L-gulonate 6-phosphate decarboxylase",0.068878205821919,6.87766685027908,0.0279000187465783,0.867344093646852
"BW25113_4197","ulaE","L-xylulose 5-phosphate 3-epimerase",0.279945920296231,7.44108280883497,0.556171005195924,0.455807129917446
"BW25113_4198","ulaF","L-ribulose 5-phosphate 4-epimerase",0.160832856566006,7.94465507297827,0.16321837041545,0.686210561881809
"BW25113_4199","yjfY","YhcN family protein, periplasmic",0.182024482223859,8.59707362253516,0.198733787506512,0.655744843280777
"BW25113_4200","rpsF","30S ribosomal subunit protein S6",1.14302786631117,1.5493395411294,1.80687897601191,0.178883080016473
"BW25113_4201","priB","primosomal protein N",2.36393512193627,3.01542600626287,18.5879271074789,1.62244805138913e-05
"BW25113_4202","rpsR","30S ribosomal subunit protein S18",0.291159317701779,4.90537279227931,0.483778689324014,0.486715692750437
"BW25113_4203","rplI","50S ribosomal subunit protein L9",0.148968273466389,7.1592992843201,0.126143627083565,0.722464454577445
"BW25113_4204","yjfZ","uncharacterized protein",-0.144850109372719,9.08026826129582,0.13139266219649,0.716992426801372
"BW25113_4205","ytfA","pseudogene",-0.248575838430915,8.34516914828063,0.438773946994802,0.507714813277528
"BW25113_4206","ytfB","OapA family protein",0.153932653136108,7.7524226439109,0.162552644637898,0.686817150603894
"BW25113_4207","fklB","FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)",-0.183682235215757,7.52078530134274,0.212968732717761,0.644450426192445
"BW25113_4208","cycA","D-alanine/D-serine/glycine transporter",-0.0753024569078456,8.11311488080744,0.0362996114546945,0.84889809237269
"BW25113_4209","ytfE","iron-sulfur cluster repair protein RIC",0.126126403024348,6.79640037276177,0.110923625545841,0.739095041658389
"BW25113_4210","ytfF","DMT transporter family inner membrane protein",-0.0481817795082769,7.97904208049979,0.0163441820675985,0.898272138659681
"BW25113_4211","qorB","NAD(P)H:quinone oxidoreductase",-0.134812910776286,7.38807208170688,0.118666644437798,0.730485144449728
"BW25113_4212","ytfH","DUF24 family HxlR-type putative transcriptional regulator",-0.130641908626784,6.68374394305492,0.0953322241915515,0.757504731221191
"BW25113_4213","cpdB","2':3'-cyclic-nucleotide 2'-phosphodiesterase",-0.107349860441097,10.033980273827,0.0791154430262395,0.778499732637083
"BW25113_4214","cysQ","3'(2'),5'-bisphosphate nucleotidase",0.0805883115662244,8.49584278181085,0.0436852811893687,0.834440243369345
"BW25113_4215","ytfI","uncharacterized protein",-0.790432772531872,3.6563638859641,0.764966914625649,0.381778595271703
"BW25113_4216","ytfJ","putative transcriptional regulator",-0.267970200275222,8.4314982114955,0.440312116546529,0.506971848465683
"BW25113_4217","ytfK","DUF1107 family protein",-0.119719354626194,7.12680319056834,0.0911431398726563,0.762728889328872
"BW25113_4218","ytfL","UPF0053 family inner membrane protein",0.239682098784255,8.44378866828502,0.320222117793804,0.571474190874195
"BW25113_4219","msrA","methionine sulfoxide reductase A",-0.0120359503243079,7.04879401044984,0.000948458828972321,0.975431386069296
"BW25113_4220","tamA","translocation and assembly module for autotransporter export, outer membrane subunit",-0.160688716011967,8.98357334480353,0.170255748272297,0.67988461607792
"BW25113_4221","tamB","translocation and assembly module for autotransporter export, inner membrane subunit",-0.146592907069503,9.8100878140291,0.157731983911347,0.691253266037007
"BW25113_4222","ytfP","GGCT-like protein",-0.961404730487412,6.16777864534807,5.18002799809833,0.0228479557062664
"BW25113_4224","chpS","antitoxin of the ChpBS toxin-antitoxin system",0.451675083651145,6.79050186670412,1.32585331843675,0.249544258598892
"BW25113_4225","chpB","toxin of the ChpB-ChpS toxin-antitoxin system",-0.171572640975459,6.64976647533357,0.116572188585607,0.732782380881846
"BW25113_4227","ytfQ","galactofuranose binding proteint: periplasmic-binding component of ABC superfamily",6.99586944325008e-05,6.76974759218416,3.26079998558271e-08,0.9998559205177
"BW25113_4485","ytfR","putative ABC superfamily sugar transporter ATP-binding subunit",-0.279546971101564,7.41867203554777,0.463683503899343,0.495907495607857
"BW25113_4230","ytfT","inner membrane putative ABC superfamily sugar transporter permease",-0.0755546233207972,7.05846329283432,0.0265245453864225,0.870625847590232
"BW25113_4231","yjfF","inner membrane putative ABC superfamily sugar transporter permease",-0.393173986333984,7.02240067091869,0.959741326445904,0.327252059008448
"BW25113_4232","fbp","fructose-1,6-bisphosphatase I",-0.0434683312933967,6.96582195334358,0.0125220717207366,0.910901060781468
"BW25113_4233","mpl","UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase",-0.414784467903949,7.92299461216986,0.96874584803615,0.324993160042995
"BW25113_4234","yjgA","ribosome-associated UPF0307 family protein",-0.630687488842384,5.82660128590587,2.20168271780699,0.137860173829901
"BW25113_4235","pmbA","putative antibiotic peptide MccB17 maturation peptidase",-0.189908047779279,8.26680724579638,0.229914870839707,0.631586957658768
"BW25113_4236","cybC","pseudogene",-0.449306930631369,5.78461193926314,0.799725578004324,0.371175429849576
"BW25113_4237","nrdG","anaerobic ribonucleotide reductase activating protein",-0.703187358844653,6.84253955078993,2.58363470294523,0.107973473449275
"BW25113_4238","nrdD","anaerobic ribonucleoside-triphosphate reductase",-0.0959101337271746,8.78860367090451,0.0652883970021207,0.798324631650787
"BW25113_4239","treC","trehalose-6-P hydrolase",-1.06759255159972,7.23260768366029,7.45906757333154,0.00631176919406394
